Area Code,Area,Item Description,Year,Unit,Value,Flag Code,Flag Description,Value_Missing
5401,Eastern Europe,"Prevalence of unaffordability (PUA), percent",2023,%,7.3,E,Estimated value,False
5401,Eastern Europe,"Prevalence of unaffordability (PUA), percent",2024,%,6.8,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,32.5,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,32.5,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,33.3,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,33.3,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,29.0,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,29.2,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,28.4,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,28.8,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,23.5,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,23.7,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,21.4,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,21.9,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,20.8,E,Estimated value,False
5401,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,19.4,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.62,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.66,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.77,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,2.84,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,2.9,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.27,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.58,E,Estimated value,False
5402,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.68,E,Estimated value,False
5402,Northern Europe,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.34,E,Estimated value,False
5402,Northern Europe,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.68,E,Estimated value,False
5402,Northern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.37,E,Estimated value,False
5402,Northern Europe,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.77,E,Estimated value,False
5402,Northern Europe,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.66,E,Estimated value,False
5402,Northern Europe,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.08,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2017,%,3.9,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2017,%,3.9,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2018,%,3.9,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2018,%,4.0,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2019,%,3.6,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2019,%,3.6,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2020,%,2.9,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2020,%,2.9,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2021,%,3.0,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2021,%,3.0,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2022,%,2.6,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2022,%,2.7,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2023,%,2.9,E,Estimated value,False
5402,Northern Europe,"Prevalence of unaffordability (PUA), percent",2024,%,2.6,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,4.1,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,4.1,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,4.0,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,4.2,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,3.8,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,3.8,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,3.1,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,3.1,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,3.2,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,3.2,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,2.8,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,2.9,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,3.1,E,Estimated value,False
5402,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,2.9,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,3.11,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,3.18,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,3.35,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.39,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.53,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,4.11,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,4.49,E,Estimated value,False
5403,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,4.63,E,Estimated value,False
5403,Southern Europe,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.48,E,Estimated value,False
5403,Southern Europe,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.91,E,Estimated value,False
5403,Southern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.41,E,Estimated value,False
5403,Southern Europe,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.83,E,Estimated value,False
5403,Southern Europe,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.78,E,Estimated value,False
5403,Southern Europe,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.13,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2017,%,13.9,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2017,%,13.9,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2018,%,12.4,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2018,%,12.4,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2019,%,11.0,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2019,%,11.2,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2020,%,11.4,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2020,%,11.4,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2021,%,9.8,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2021,%,9.9,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2022,%,8.8,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2022,%,9.0,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2023,%,8.7,E,Estimated value,False
5403,Southern Europe,"Prevalence of unaffordability (PUA), percent",2024,%,8.5,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,21.3,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,21.3,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,18.9,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,18.9,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,16.9,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,17.1,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,17.4,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,17.5,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,14.9,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,15.0,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,13.4,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,13.8,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,13.2,E,Estimated value,False
5403,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,12.8,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.33,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.42,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.52,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,2.6,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,2.65,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,2.97,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.24,E,Estimated value,False
5404,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.31,E,Estimated value,False
5404,Western Europe,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.27,E,Estimated value,False
5404,Western Europe,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.58,E,Estimated value,False
5404,Western Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.24,E,Estimated value,False
5404,Western Europe,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.73,E,Estimated value,False
5404,Western Europe,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.76,E,Estimated value,False
5404,Western Europe,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.07,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2017,%,2.3,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2017,%,2.3,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2018,%,2.1,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2018,%,2.1,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2019,%,2.4,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2019,%,2.5,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2020,%,2.3,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2020,%,2.3,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2021,%,2.3,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2021,%,2.4,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2022,%,2.2,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2022,%,2.2,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2023,%,2.2,E,Estimated value,False
5404,Western Europe,"Prevalence of unaffordability (PUA), percent",2024,%,2.2,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,4.4,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,4.4,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,4.0,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,4.0,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,4.8,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,4.9,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,4.4,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,4.5,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,4.6,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,4.8,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,4.3,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,4.4,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,4.3,E,Estimated value,False
5404,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,4.3,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.73,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.73,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.84,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,2.94,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.09,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.45,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.75,E,Estimated value,False
5500,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.86,E,Estimated value,False
5500,Oceania,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.37,E,Estimated value,False
5500,Oceania,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.76,E,Estimated value,False
5500,Oceania,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.3,E,Estimated value,False
5500,Oceania,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.77,E,Estimated value,False
5500,Oceania,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.77,E,Estimated value,False
5500,Oceania,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.11,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2017,%,15.5,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2017,%,15.7,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2018,%,16.3,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2018,%,16.4,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2019,%,17.8,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2019,%,18.0,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2020,%,21.2,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2020,%,21.2,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2021,%,22.4,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2021,%,22.5,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2022,%,20.1,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2022,%,20.2,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2023,%,19.7,E,Estimated value,False
5500,Oceania,"Prevalence of unaffordability (PUA), percent",2024,%,19.6,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,6.5,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,6.6,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,7.0,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,7.0,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,7.8,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,7.8,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,9.3,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,9.4,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,10.0,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,10.0,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,9.1,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,9.1,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,9.0,E,Estimated value,False
5500,Oceania,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,9.0,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.49,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.46,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.55,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,2.67,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,2.73,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.08,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.33,E,Estimated value,False
5501,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.38,E,Estimated value,False
5501,Australia and New Zealand,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.29,E,Estimated value,False
5501,Australia and New Zealand,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.59,E,Estimated value,False
5501,Australia and New Zealand,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.29,E,Estimated value,False
5501,Australia and New Zealand,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.67,E,Estimated value,False
5501,Australia and New Zealand,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.82,E,Estimated value,False
5501,Australia and New Zealand,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.07,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2017,%,2.9,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2017,%,2.9,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2018,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2018,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2019,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2019,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2020,%,3.5,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2020,%,3.5,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2021,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2021,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2022,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2022,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2023,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",2024,%,3.2,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,0.8,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,0.8,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.1,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.1,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,1.0,E,Estimated value,False
5501,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,1.0,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",2017,%,67.8,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",2018,%,65.9,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",2019,%,65.2,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",2020,%,65.8,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",2021,%,64.9,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",2022,%,64.0,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",2017,million No,684.2,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",2018,million No,681.1,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",2019,million No,689.5,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",2020,million No,713.2,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",2021,million No,720.4,E,Estimated value,False
5801,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",2022,million No,726.1,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",2017,%,55.1,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",2018,%,52.9,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",2019,%,51.9,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",2020,%,53.1,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",2021,%,53.0,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",2022,%,53.2,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",2017,million No,277.6,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",2018,million No,272.5,E,Estimated value,False
5802,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",2019,million No,274.1,E,Estimated value,False
